num_balise_a,num_balise_img,num_balise_script,num_balise_link,num_balise_style,num_balise_iframe,num_balise_video,num_balise_audio,num_balise_embed,num_balise_object,num_balise_form,num_balise_meta,num_balise_cite,status_code,deep,response_time,body_length,body_entropy,js_code_entropy,has_password_field,has_file_upload,has_hidden_fields,num_links,num_html_link,other_link_ratio,n_redirects,strict_transport_security,x_frame_options,x_content_type_options,content_security_policy,x_xss_protection,referrer_policy,permissions_policy,tech_wordpress,tech_joomla,tech_drupal,tech_laravel,tech_django,tech_express,tech_php,tech_aspnet,tech_jquery,tech_angular,tech_react,total_passive_issues,passive_high_count,passive_critical_count,code_body_total_vulns,code_body_critical_vulns,code_body_medium_vulns,code_body_high_vulns,code_body_low_vulns,code_body_max_score,code_scripts_total_vulns,code_scripts_high_vulns,code_scripts_critical_vulns,code_scripts_medium_vulns,code_scripts_low_vulns,fuzzer_SQLi,fuzzer_CMDi,fuzzer_InsecDeser,fuzzer_InsecUpload,fuzzer_BufOvr,fuzzer_CredsExpose,fuzzer_BrokenAuth,fuzzer_XSS,fuzzer_DirTrav,fuzzer_XXE,fuzzer_NoSQLi,fuzzer_LDAPi,fuzzer_InsecPerm,fuzzer_IDOR,fuzzer_SessFix,fuzzer_SSRF,fuzzer_SSTI,fuzzer_Prototype_Pollution,fuzzer_HTTP_Request_Smuggling,fuzzer_XPATH_Injection,fuzzer_GraphQLi,fuzzer_CORS,fuzzer_CSRF,fuzzer_RateLimit,fuzzer_InfoDisc,fuzzer_InsecCrypto,fuzzer_OpenRedirect,fuzzer_JWT,fuzzer_CRLF_Injection,fuzzer_RaceCondition,num_active_test,fuzer_ratio_vuln,fuzzer_ratio_indicators_matched,fuzzer_ration_status_changed,fuzzer_ratio_headers_changed,fuzzer_ratio_body_changed,fuzzer_max_score,label_SQLi,label_CMDi,label_InsecDeser,label_InsecUpload,label_BufOvr,label_CredsExpose,label_BrokenAuth,label_XSS,label_DirTrav,label_XXE,label_NoSQLi,label_LDAPi,label_InsecPerm,label_IDOR,label_SessFix,label_SSRF,label_SSTI,label_Prototype_Pollution,label_HTTP_Request_Smuggling,label_XPATH_Injection,label_GraphQLi,label_CORS,label_CSRF,label_RateLimit,label_InfoDisc,label_InsecCrypto,label_OpenRedirect,label_JWT,label_CRLF_Injection,label_RaceCondition,url,source,labels,is_safe,n_labels
0.0,0.0,0.14102526317954509,0.03232235902720726,0.02397755298364575,0.0,0.0,0.0,0.0,0.0,0.03735401997492992,0.016896425509961066,0.0,217.01499189561844,0.0,0.01580586629733042,1296.1781358520461,4.477855271252064,0.007902337088685173,0.0,0.0,0.0,0.08373156284168515,0.03997025097027003,0.0,0.004823064225597216,0.0,0.0195267088779838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007898772303475802,0.020444025271108085,0.0,8.166155907756949,3.028452393640303,0.04842006179320568,0.6683129187023806,0.11107844871007513,0.6272940546779924,0.7855100143542799,0.0,0.0,0.03392676579884144,0.017062407334615642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.58603503395994,0.0,0.0,0.0,0.037756643571079676,0.10610647722216204,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,synth_SessFix_0,synthetic_SessFix,"[""SessFix""]",0,1
0.0,0.0,0.09783827267270591,0.042901796472753606,0.05079319079713273,0.0,0.0,0.0,0.0,0.0,0.06422106408004839,0.30573961124664445,0.0,214.15997942923633,0.0,0.02221205907055456,609.3551702062032,4.576624776112336,0.15653782318423357,0.0,0.0,0.0,0.06448108829565702,0.06269976001416458,0.0,0.07005142325405588,0.0,0.024464933646143945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020947331523790032,0.019691275846817197,0.0,7.979104342665905,3.0460233987111085,0.036984735046813544,0.8024524126266428,0.0,1.106939057508252,0.0,0.0,0.0,0.035566542207650584,0.008738774201242375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.9670895561816,0.0,0.005332735696139309,0.0,0.0,0.10682618532654117,2.1365148105435257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,synth_SessFix_1,synthetic_SessFix,"[""SessFix""]",0,1
0.1687543909701973,0.0,0.08929544902555409,0.09224900009576806,0.02910787863226086,0.0,0.0,0.0,0.0,0.0,0.08373956154253254,0.2145760324065723,0.0,269.5601703890082,0.0,0.016359128037696985,262.31401327824415,4.514683385219287,0.06663527582258975,0.0,0.0,0.0,0.3728553794280598,0.04861407196748693,0.0,0.02115439974593764,0.0,0.02203981424130637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072229175276807885,0.0,0.0,7.987620657315936,2.986799708141404,0.0,0.7630452528798516,0.07511494176777252,3.092999831120821,1.0217894096610207,0.0,0.0,0.014173234559136199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.19218645419414,0.0,0.003280640864563739,0.0,0.016399655234427934,0.12803446730444412,0.16310752508808823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,synth_SessFix_2,synthetic_SessFix,"[""SessFix""]",0,1
0.3058380525936462,0.0,0.013193452056533085,0.06721798449194004,0.01723639936808183,0.0,0.0,0.0,0.0,0.0,0.0,0.20040717781587875,0.0,242.96891997009337,0.0,0.013519818685351905,991.6043968913236,4.410380910454555,0.0,0.0,0.0,0.0,0.09015396629606101,0.011248582866661184,0.0,0.0038725617889997857,0.0,0.034479888029063585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03643174234914557,0.024329033070807117,0.0,8.08776352325456,3.0093930018019948,0.0,0.753899343989587,0.011861655445123027,3.070141940625316,0.8875259075071692,0.0,0.0,0.025579134714871037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.5040253107546,0.0,0.003444142211352954,0.0,0.018866628571522107,0.14823713237897115,0.4237693246010539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,synth_SessFix_3,synthetic_SessFix,"[""SessFix""]",0,1
0.0,0.0,0.08029969616678373,0.01267580008157073,0.0,0.0,0.0,0.0,0.0,0.0,0.05785144328098282,0.23218760128361815,0.0,230.07052598517973,0.0,0.036737417459608956,733.6999445380482,4.658900364655702,0.08182583022770268,0.0,0.0,0.0,0.0,0.030421094507326,0.04297093167367604,0.07865734514816261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01672444010648443,0.0,0.0,8.048814659206823,2.9928220299354913,0.06056867227960526,0.948043583816603,0.11194902377117638,2.242363181587541,1.8584489223680292,0.0,0.0,0.02559805089687909,0.025358201918588102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.66250655063186,0.0,0.005494142579213688,0.0,0.02056560576855666,0.17656013931762132,1.0778278164122554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,synth_SessFix_4,synthetic_SessFix,"[""SessFix""]",0,1
0.0976554761595132,0.0,0.09303124676162297,0.16454873452476104,0.0,0.0,0.0,0.0,0.0,0.0,0.05668108788195325,0.11944058070609663,0.0,241.4788188423123,0.0,0.01991225449560487,822.5555940695024,4.46784647009982,0.0,0.0,0.0,0.0,0.2783827806737298,0.011420136266429024,0.02751347144236052,0.10073874349453249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013495685747605176,0.01912282042666553,0.0,8.237935545437175,3.038348514335792,0.04370520532742185,0.9108255523415328,0.15202200116120385,1.168418461176815,0.4405253671507911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.58580429821427,0.0,0.014823278777064335,0.0,0.03030587554995714,0.15130212699320536,0.18112056995100922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,synth_SessFix_5,synthetic_SessFix,"[""SessFix""]",0,1
0.0,0.0,0.10557789660265576,0.0,0.025914574856666636,0.0,0.0,0.0,0.0,0.0,0.013421665147366316,0.15728026925764982,0.0,238.44851900166273,0.0,0.02968372140391362,0.0,4.463634905514463,0.18880374915899134,0.0,0.0,0.0,0.05424142052550651,0.02542773235176524,0.007778816134042419,0.05349310108311166,0.0,0.009125438230040408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013888937076135732,0.0,8.225422321278062,3.022474450593984,0.07696191903557106,0.7107732088295338,0.011067450757748197,1.6019105072080044,0.18123683776400484,0.0,0.0,0.0,0.031550979543751835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.54399322073604,0.0,0.0,0.0,0.04414694319197386,0.1377316258472276,3.192256137289901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,synth_SessFix_6,synthetic_SessFix,"[""SessFix""]",0,1
0.0,0.0,0.0,0.11272915203057077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09238667039054811,0.0,235.47303601679113,0.0,0.03422260372836443,0.0,4.4940471541093325,0.05092432745148984,0.0,0.0,0.0,0.27139197182780805,0.05200887305547083,0.0,0.0475274143995464,0.0,0.0013754189166982414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015401086994337421,0.004834542195533677,0.0,8.208468498206027,3.0166393642729084,0.04697946940601526,1.343677400007536,0.03599763177999588,0.8729119583883668,0.7097350528419516,0.0,0.0,0.008030592110675937,0.03653332216479775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338.4089283547736,0.0,0.0005798937997227062,0.0,0.07227307516558941,0.049402986012673386,1.2891698461276864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,synth_SessFix_7,synthetic_SessFix,"[""SessFix""]",0,1
0.0,0.0,0.07530989225164753,0.032518506979067885,0.044730642261722194,0.0,0.0,0.0,0.0,0.0,0.06279597223627989,0.004594850271218448,0.0,252.30565682742952,0.0,0.03599007694082801,278.45270326470643,4.5415908996325465,0.04210175231297254,0.0,0.0,0.0,0.08998374443157345,0.012328936668597463,0.0018494186180374444,0.01032721801596826,0.0,0.017429570740345724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04834354851145798,0.0,7.879815960075253,3.0479658345939264,0.00019372793825881904,1.0242000910948168,0.15282911241279026,0.9910178628330966,0.9771434606111091,0.0,0.0,0.0,0.017272540901428882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.2749965506393,0.0,0.0,0.0,0.0,0.05077323632633528,1.8950017107967518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,synth_SessFix_8,synthetic_SessFix,"[""SessFix""]",0,1
0.18579040282576442,0.0,0.28191809467026213,0.12257882593298944,0.0,0.0,0.0,0.0,0.0,0.0,0.008394139682811635,0.1702373413846125,0.0,203.4903232138351,0.0,0.003647177256288634,959.3780023129164,4.481264771439942,0.044248944407729404,0.0,0.0,0.0,0.06720863542811549,0.03873334626496582,0.0,0.004857913231592393,0.0,0.020356739746216913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004128508256317319,0.0,8.144272364713187,3.0241012621242493,0.014934173359144742,0.7281401706251038,0.02450822122018714,1.677687728352765,1.2738598790897284,0.0,0.0,0.0,0.02371668532837437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.4192190666072,0.0,0.0,0.0,0.022242952088643207,0.16098086047832813,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,synth_SessFix_9,synthetic_SessFix,"[""SessFix""]",0,1
0.2004919724360675,0.0,0.18587243863990446,0.03227539574365203,0.026293233265819355,0.0,0.0,0.0,0.0,0.0,0.0,0.25265601917220176,0.0,208.87893392737516,0.0,0.02716015717309801,1032.126520467093,4.513204146191416,0.08031075663114909,0.0,0.0,0.0,0.23073852424524338,0.0,0.02462352487101251,0.03503304336988494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011774201953589148,0.011179110079573732,0.0,8.25748417651464,3.0255249419229298,0.0784176638896123,1.1800342293814339,0.04643316841303603,1.1262543804626501,0.8855981860367675,0.0,0.0,0.016883082163804016,0.03750250517712432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.5879545464501,0.0,0.001948719594985807,0.0,0.048895979091408,0.08445682643403842,0.21338833629232012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,synth_SessFix_10,synthetic_SessFix,"[""SessFix""]",0,1
0.15176767602054464,0.0,0.14354401626885496,0.11435923542209775,0.009428570164241205,0.0,0.0,0.0,0.0,0.0,0.032424458186003736,0.3399633346820913,0.0,213.6902501693031,0.0,0.02256005211225578,488.82164174877306,4.637224334018272,0.0,0.0,0.0,0.0,0.30300470273208946,0.0,0.017809554196797778,0.03574143367486818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016695199501941971,0.0,8.202379713604588,3.0253902711764042,0.0,0.6329620510788956,0.07530035423833617,3.561704841766152,0.5590840026947385,0.0,0.0,0.03192673149233208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.0040646417632,0.0,0.0,0.0,0.044293278687538684,0.14911319446987192,2.0404661613284105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,synth_SessFix_11,synthetic_SessFix,"[""SessFix""]",0,1
0.07002970344081434,0.0,0.16945048805467444,0.0,0.028049773999915747,0.0,0.0,0.0,0.0,0.0,0.0,0.16963392982580391,0.0,245.38752533315628,0.0,0.015244874983309183,726.8005722895505,4.549793175070495,0.01185047998893525,0.0,0.0,0.0,0.2777713092044515,0.026895347710107834,0.031103055483039058,0.09099674788635256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014382653255010711,0.0,0.0,7.929669898789274,3.014561948678371,0.03423685584948802,1.197953335500101,0.0,2.152627383385595,0.0,0.0,0.0,0.0,0.006172594156090104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.7196497819356,0.0,0.007681945981593808,0.0,0.025990571231432353,0.09857223958670167,2.220982905649612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,synth_SessFix_12,synthetic_SessFix,"[""SessFix""]",0,1
0.14964026472158157,0.0,0.0,0.07480430734085519,0.03335570865389755,0.0,0.0,0.0,0.0,0.0,0.0,0.1041851428428187,0.0,233.35646796988485,0.0,0.04457169853334146,1293.3367869096624,4.52191005436882,0.0,0.0,0.0,0.0,0.10754354200763022,0.035228332246077396,0.05132117987241568,0.03496400675132274,0.0,0.026151001772558913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008781551789997623,0.0,8.009279816522092,3.0001275528680527,0.052917898372386085,0.8924530782633046,0.07070265209878633,3.816375616600263,1.2105900132921668,0.0,0.0,0.005304493923709698,0.030778979817698116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.25610786033366,0.0,0.0017044762497130462,0.0,0.018387592296961294,0.08881117356603813,0.45967394623334146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,synth_SessFix_13,synthetic_SessFix,"[""SessFix""]",0,1
0.017912249985112698,0.0,0.0,0.0,0.03371711180931938,0.0,0.0,0.0,0.0,0.0,0.0,0.2978199578244808,0.0,231.93769520772858,0.0,0.031024111008765613,528.099975367991,4.450392459444618,0.08248952998327469,0.0,0.0,0.0,0.29060717565768435,0.06555692099452606,0.014134632059814854,0.08152080971545904,0.0,0.005918247894077084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011725750989232241,0.018943051207023717,0.0,8.052506526162864,3.0252417987504905,0.01827066023209151,1.0298030079144522,0.0739581360669341,2.969314318304337,0.8151485238488643,0.0,0.0,0.015115001811001581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.38776676767117,0.0,0.01021847240427844,0.0,0.0,0.07430756370449429,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,synth_SessFix_14,synthetic_SessFix,"[""SessFix""]",0,1
0.17541719509099474,0.0,0.0,0.0,0.02753497128656281,0.0,0.0,0.0,0.0,0.0,0.0,0.07177010585029558,0.0,228.58074492041897,0.0,0.020583170753167297,655.5072224952387,4.603593169982145,0.0,0.0,0.0,0.0,0.0,0.00040802532585157425,0.00949325974937544,0.0,0.0,0.0375747779754927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022738944482531945,0.0,0.0,8.264691054338357,3.0551314075097435,0.0,0.768136150782758,0.09844557188421436,1.4942523298866703,0.46874166802049466,0.0,0.0,0.03280616525608124,0.0030320046970955753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.62317753575178,0.0,0.013468296375248302,0.0,0.058647071380719625,0.1285329781127917,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,synth_SessFix_15,synthetic_SessFix,"[""SessFix""]",0,1
0.37809719129767466,0.0,0.07298104466322675,0.0011500397464027506,0.0033323701326481055,0.0,0.0,0.0,0.0,0.0,0.0,0.30808850665235477,0.0,237.1880921490161,0.0,0.02644863928659636,94.80504137186216,4.463755292144209,0.07659582843450591,0.0,0.0,0.0,0.27356456384259387,0.054103502080936866,0.0,0.0,0.0,0.022049136460896006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.182967811730897,3.0015030102440172,0.00818431362022256,0.947754449476265,0.0349567708677165,1.2013772046892384,0.6558796115091382,0.0,0.0,0.029175100615469872,0.005650229048349402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.2828163120057,0.0,0.005875396136559883,0.0,0.030672961672515486,0.17822275764598905,1.6334712564394374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,synth_SessFix_16,synthetic_SessFix,"[""SessFix""]",0,1
0.16206931681789766,0.0,0.0,0.11382104233674559,0.05144725140907498,0.0,0.0,0.0,0.0,0.0,0.04852267785933428,0.06780991798470334,0.0,211.59580761773654,0.0,0.037324442181257855,5.923346283813771,4.501113790623559,0.010680637092171374,0.0,0.0,0.0,0.3228195326316359,0.0,0.0,0.09610616192176094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009114724940762339,0.011626403969034516,0.0,7.918015322663448,2.9912188092679144,0.05486377558251609,1.1993832661394177,0.14420997946109623,1.5594426099023386,0.6153900244067665,0.0,0.0,0.011977583291754454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.5656681061758,0.0,0.0288761051481788,0.0,0.00950655981876582,0.10354978131881198,0.6025945740133295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,synth_SessFix_17,synthetic_SessFix,"[""SessFix""]",0,1
0.2724602456647101,0.0,0.0,0.19669978914489403,0.0022253762651901522,0.0,0.0,0.0,0.0,0.0,0.0,0.18686981868113908,0.0,215.65168306045746,0.0,0.0025454926528277154,498.8985371760754,4.598258588644341,0.0,0.0,0.0,0.0,0.17179702666944796,0.013315205457962661,0.0027826252602396948,0.03486268574811345,0.0,0.023695296687273115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03806560265773945,0.0,0.0,8.048129749354182,3.0224676091374167,0.0,0.7194822303185409,0.049654787677609676,0.46404611048753885,1.200847572830538,0.0,0.0,0.05973809739576064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327.4866600094938,0.0,0.001162814126627304,0.0,0.03555835855334734,0.1345951455386386,4.42832920168142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,synth_SessFix_18,synthetic_SessFix,"[""SessFix""]",0,1
0.0,0.0,0.0,0.07344769914090632,0.0,0.0,0.0,0.0,0.0,0.0,0.05126310731258327,0.1784801857008866,0.0,239.22138075698004,0.0,0.02378442391341711,873.5850786411228,4.5137815394679635,0.08085755190433738,0.0,0.0,0.0,0.0,0.003612224540539704,0.0,0.029786670795655876,0.0,0.026804885026478778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023269499601697795,0.0,8.06277041526177,3.0307162393129357,0.04244677528110109,0.7460060047612924,0.028488900353728815,2.204536132337285,0.7914974912478691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.8942406235737,0.0,0.0,0.0,0.02398400456212387,0.049560241815036724,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,synth_SessFix_19,synthetic_SessFix,"[""SessFix""]",0,1
0.0253983459726468,0.0,0.14400714841178394,0.029168404958329994,0.04826978551961607,0.0,0.0,0.0,0.0,0.0,0.08166974003759692,0.11944152701935389,0.0,215.83185357727072,0.0,0.006698809945111175,0.0,4.550857439905107,0.06181046252322763,0.0,0.0,0.0,0.28389602107328005,0.03071123002748694,0.0,0.02787884898304574,0.0,0.012505801168790028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017502299785191796,0.012467147752385553,0.0,8.467673375001949,3.038359772997524,0.006757550365514238,0.705856755486344,0.18092427025359817,0.5698177070851345,0.5684408076017544,0.0,0.0,0.019550896652122698,0.0051040048707493325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.1270713961252,0.0,0.0016057416122014206,0.0,0.014191869584907764,0.16057929720619,1.8911661144631329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,synth_SessFix_20,synthetic_SessFix,"[""SessFix""]",0,1
